labels,id,props
[Airport],9560,"{id: 934, iata: BIS, location: point({srid:4326, x:-100.746002197266, y:46.7727012634277}), runways: 2, altitude: 1661, icao: KBIS, descr: Bismarck Municipal Airport, longest: 8794, city: Bismarck}"
[Airport],9561,"{id: 935, iata: CEZ, location: point({srid:4326, x:-108.627998352, y:37.3030014038}), runways: 1, altitude: 5918, icao: KCEZ, descr: Cortez Municipal Airport, longest: 7205, city: Cortez}"
[Airport],9562,"{id: 936, iata: CYS, location: point({srid:4326, x:-104.8119965, y:41.15570068}), runways: 2, altitude: 6159, icao: KCYS, descr: Cheyenne Regional Jerry Olson Field, longest: 9267, city: Cheyenne}"
[Airport],9563,"{id: 937, iata: DDC, location: point({srid:4326, x:-99.9655990600586, y:37.7634010314941}), runways: 2, altitude: 2594, icao: KDDC, descr: Dodge City Regional Airport, longest: 6899, city: Dodge City}"
[Airport],9564,"{id: 938, iata: DIK, location: point({srid:4326, x:-102.802001953, y:46.7974014282}), runways: 2, altitude: 2592, icao: KDIK, descr: Dickinson Theodore Roosevelt Regional Airport, longest: 6400, city: Dickinson}"
[Airport],9565,"{id: 939, iata: EAR, location: point({srid:4326, x:-99.00679779, y:40.72700119}), runways: 2, altitude: 2131, icao: KEAR, descr: Kearney Regional Airport, longest: 7094, city: Kearney}"
[Airport],9566,"{id: 940, iata: FMN, location: point({srid:4326, x:-108.230003357, y:36.7411994934}), runways: 2, altitude: 5506, icao: KFMN, descr: Four Corners Regional Airport, longest: 6704, city: Farmington}"
[Airport],9567,"{id: 941, iata: GUC, location: point({srid:4326, x:-106.9329987, y:38.53390121}), runways: 2, altitude: 7680, icao: KGUC, descr: Gunnison Crested Butte Regional Airport, longest: 9400, city: Gunnison}"
[Airport],9568,"{id: 942, iata: ILG, location: point({srid:4326, x:-75.60649872, y:39.67869949}), runways: 3, altitude: 80, icao: KILG, descr: New Castle Airport, longest: 7181, city: Wilmington}"
[Airport],9569,"{id: 943, iata: ISN, location: point({srid:4326, x:-103.641998291, y:48.177898407}), runways: 2, altitude: 1982, icao: KISN, descr: Sloulin Field International Airport, longest: 6650, city: Williston}"
[Airport],9570,"{id: 944, iata: LAR, location: point({srid:4326, x:-105.675003051758, y:41.3120994567871}), runways: 2, altitude: 7284, icao: KLAR, descr: Laramie Regional Airport, longest: 8500, city: Laramie}"
[Airport],9571,"{id: 945, iata: LBF, location: point({srid:4326, x:-100.6839981, y:41.12620163}), runways: 2, altitude: 2777, icao: KLBF, descr: North Platte Regional Airport Lee Bird Field, longest: 8000, city: North Platte}"
[Airport],9572,"{id: 946, iata: LBL, location: point({srid:4326, x:-100.9599991, y:37.0442009}), runways: 2, altitude: 2885, icao: KLBL, descr: Liberal Mid-America Regional Airport, longest: 7105, city: Liberal}"
[Airport],9573,"{id: 947, iata: LNK, location: point({srid:4326, x:-96.7592010498047, y:40.851001739502}), runways: 3, altitude: 1219, icao: KLNK, descr: Lincoln Airport, longest: 12901, city: Lincoln}"
[Airport],9574,"{id: 948, iata: MCK, location: point({srid:4326, x:-100.5920029, y:40.20629883}), runways: 3, altitude: 2583, icao: KMCK, descr: Mc Cook Ben Nelson Regional Airport, longest: 6449, city: Mc Cook}"
[Airport],9575,"{id: 949, iata: MOT, location: point({srid:4326, x:-101.279998779297, y:48.2593994140625}), runways: 2, altitude: 1716, icao: KMOT, descr: Minot International Airport, longest: 7700, city: Minot}"
[Airport],9576,"{id: 950, iata: MTJ, location: point({srid:4326, x:-107.893997192, y:38.5097999573}), runways: 2, altitude: 5759, icao: KMTJ, descr: Montrose Regional Airport, longest: 10000, city: Montrose}"
[Airport],9577,"{id: 951, iata: PGA, location: point({srid:4326, x:-111.447998, y:36.92610168}), runways: 2, altitude: 4316, icao: KPGA, descr: Page Municipal Airport, longest: 5950, city: Page}"
[Airport],9578,"{id: 952, iata: PIR, location: point({srid:4326, x:-100.2860031, y:44.38270187}), runways: 2, altitude: 1744, icao: KPIR, descr: Pierre Regional Airport, longest: 6900, city: Pierre}"
[Airport],9579,"{id: 953, iata: PUB, location: point({srid:4326, x:-104.497001647949, y:38.2891006469727}), runways: 4, altitude: 4726, icao: KPUB, descr: Pueblo Memorial Airport, longest: 10496, city: Pueblo}"
[Airport],9580,"{id: 954, iata: RIW, location: point({srid:4326, x:-108.459999084, y:43.064201355}), runways: 2, altitude: 5525, icao: KRIW, descr: Riverton Regional Airport, longest: 8203, city: Riverton}"
[Airport],9581,"{id: 955, iata: SHR, location: point({srid:4326, x:-106.980003356934, y:44.7691993713379}), runways: 3, altitude: 4021, icao: KSHR, descr: Sheridan County Airport, longest: 8300, city: Sheridan}"
[Airport],9582,"{id: 956, iata: ART, location: point({srid:4326, x:-76.0216979980469, y:43.9919013977051}), runways: 2, altitude: 325, icao: KART, descr: Watertown International Airport, longest: 5000, city: Watertown}"
[Airport],9583,"{id: 957, iata: CMX, location: point({srid:4326, x:-88.4890975952148, y:47.168399810791}), runways: 2, altitude: 1095, icao: KCMX, descr: Houghton County Memorial Airport, longest: 6501, city: Hancock}"
[Airport],9584,"{id: 958, iata: CWA, location: point({srid:4326, x:-89.6668014526, y:44.7775993347}), runways: 2, altitude: 1277, icao: KCWA, descr: Central Wisconsin Airport, longest: 7645, city: Mosinee}"
[Airport],9585,"{id: 959, iata: DBQ, location: point({srid:4326, x:-90.70950317, y:42.40200043}), runways: 2, altitude: 1077, icao: KDBQ, descr: Dubuque Regional Airport, longest: 6502, city: Dubuque}"
[Airport],9586,"{id: 960, iata: DEC, location: point({srid:4326, x:-88.8656997680664, y:39.8345985412598}), runways: 3, altitude: 682, icao: KDEC, descr: Decatur Airport, longest: 8496, city: Decatur}"
[Airport],9587,"{id: 961, iata: DLH, location: point({srid:4326, x:-92.1936035156, y:46.8420982361}), runways: 2, altitude: 1428, icao: KDLH, descr: Duluth International Airport, longest: 10152, city: Duluth}"
[Airport],9588,"{id: 962, iata: EAU, location: point({srid:4326, x:-91.4842987060547, y:44.8657989501953}), runways: 2, altitude: 913, icao: KEAU, descr: Chippewa Valley Regional Airport, longest: 8101, city: Eau Claire}"
[Airport],9589,"{id: 963, iata: ELM, location: point({srid:4326, x:-76.8916015625, y:42.1599006652832}), runways: 3, altitude: 954, icao: KELM, descr: Elmira Corning Regional Airport, longest: 7000, city: Elmira/Corning}"
[Airport],9590,"{id: 964, iata: LSE, location: point({srid:4326, x:-91.25669861, y:43.87900162}), runways: 3, altitude: 655, icao: KLSE, descr: La Crosse Municipal Airport, longest: 8537, city: La Crosse}"
[Airport],9591,"{id: 965, iata: MKG, location: point({srid:4326, x:-86.23819733, y:43.16949844}), runways: 2, altitude: 629, icao: KMKG, descr: Muskegon County Airport, longest: 6501, city: Muskegon}"
[Airport],9592,"{id: 966, iata: PAH, location: point({srid:4326, x:-88.7738037109375, y:37.0607986450195}), runways: 2, altitude: 410, icao: KPAH, descr: Barkley Regional Airport, longest: 6499, city: Paducah}"
[Airport],9593,"{id: 967, iata: STC, location: point({srid:4326, x:-94.0598983764648, y:45.5466003417969}), runways: 2, altitude: 1031, icao: KSTC, descr: St Cloud Regional Airport, longest: 7000, city: St Cloud}"
[Airport],9594,"{id: 968, iata: TOL, location: point({srid:4326, x:-83.80780029, y:41.58679962}), runways: 2, altitude: 683, icao: KTOL, descr: Toledo Express Airport, longest: 10600, city: Toledo}"
[Airport],9595,"{id: 969, iata: TVC, location: point({srid:4326, x:-85.5821990966797, y:44.7414016723633}), runways: 3, altitude: 624, icao: KTVC, descr: Cherry Capital Airport, longest: 6501, city: Traverse City}"
[Airport],9596,"{id: 970, iata: SCE, location: point({srid:4326, x:-77.8487014771, y:40.8493003845}), runways: 1, altitude: 1239, icao: KUNV, descr: University Park Airport, longest: 6701, city: State College}"
[Airport],9597,"{id: 971, iata: SUV, location: point({srid:4326, x:178.559005737305, y:-18.0433006286621}), runways: 1, altitude: 17, icao: NFNA, descr: Nausori International Airport, longest: 6129, city: Nausori}"
[Airport],9598,"{id: 972, iata: TBU, location: point({srid:4326, x:-175.149993896484, y:-21.2411994934082}), runways: 2, altitude: 126, icao: NFTF, descr: Fua'amotu International Airport, longest: 8795, city: Nuku'alofa}"
[Airport],9599,"{id: 973, iata: VLI, location: point({srid:4326, x:168.320007324219, y:-17.6993007659912}), runways: 2, altitude: 70, icao: NVVV, descr: Port Vila Bauerfield Airport, longest: 8530, city: Port Vila}"
[Airport],9600,"{id: 974, iata: ZQN, location: point({srid:4326, x:168.738998413, y:-45.0210990906}), runways: 4, altitude: 1171, icao: NZQN, descr: Queenstown International Airport, longest: 6204, city: Queenstown}"
[Airport],9601,"{id: 975, iata: ARM, location: point({srid:4326, x:151.617004395, y:-30.5280990601}), runways: 2, altitude: 3556, icao: YARM, descr: Armidale Airport, longest: 5702, city: Armidale}"
[Airport],9602,"{id: 976, iata: BHQ, location: point({srid:4326, x:141.472000122, y:-32.0013999939}), runways: 2, altitude: 958, icao: YBHI, descr: Broken Hill Airport, longest: 8251, city: Broken Hill}"
[Airport],9603,"{id: 977, iata: HTI, location: point({srid:4326, x:148.95199585, y:-20.3581008911}), runways: 1, altitude: 15, icao: YBHM, descr: Hamilton Island Airport, longest: 5591, city: Hamilton Island}"
[Airport],9604,"{id: 978, iata: MKY, location: point({srid:4326, x:149.179992676, y:-21.1716995239}), runways: 2, altitude: 19, icao: YBMK, descr: Mackay Airport, longest: 6499, city: Mackay}"
[Airport],9605,"{id: 979, iata: BNK, location: point({srid:4326, x:153.56199646, y:-28.8339004517}), runways: 1, altitude: 7, icao: YBNA, descr: Ballina Byron Gateway Airport, longest: 6234, city: Ballina}"
[Airport],9606,"{id: 980, iata: PPP, location: point({srid:4326, x:148.552001953, y:-20.4950008392}), runways: 2, altitude: 82, icao: YBPN, descr: Proserpine Whitsunday Coast Airport, longest: 6801, city: Proserpine}"
[Airport],9607,"{id: 981, iata: BME, location: point({srid:4326, x:122.232002258301, y:-17.9447002410889}), runways: 1, altitude: 56, icao: YBRM, descr: Broome International Airport, longest: 8064, city: Broome}"
[Airport],9608,"{id: 982, iata: BHS, location: point({srid:4326, x:149.651992798, y:-33.4094009399}), runways: 2, altitude: 2435, icao: YBTH, descr: Bathurst Airport, longest: 5594, city: Bathurst}"
[Airport],9609,"{id: 983, iata: TSV, location: point({srid:4326, x:146.764999389648, y:-19.2525005340576}), runways: 2, altitude: 18, icao: YBTL, descr: Townsville Airport, longest: 7999, city: Townsville}"
[Airport],9610,"{id: 984, iata: GLT, location: point({srid:4326, x:151.223007202, y:-23.8696994781}), runways: 1, altitude: 64, icao: YGLA, descr: Gladstone Airport, longest: 5364, city: Gladstone}"
[Airport],9611,"{id: 985, iata: GFF, location: point({srid:4326, x:146.067001343, y:-34.2508010864}), runways: 2, altitude: 439, icao: YGTH, descr: Griffith Airport, longest: 4931, city: Griffith}"
[Airport],9612,"{id: 986, iata: HVB, location: point({srid:4326, x:152.880004883, y:-25.3188991547}), runways: 1, altitude: 60, icao: YHBA, descr: Hervey Bay Airport, longest: 6561, city: Hervey Bay}"
[Airport],9613,"{id: 987, iata: LDH, location: point({srid:4326, x:159.07699585, y:-31.5382995605}), runways: 1, altitude: 5, icao: YLHI, descr: Lord Howe Island Airport, longest: 2907, city: Lord Howe Island}"
[Airport],9614,"{id: 988, iata: LSY, location: point({srid:4326, x:153.259994507, y:-28.8302993774}), runways: 1, altitude: 35, icao: YLIS, descr: Lismore Airport, longest: 5404, city: Lismore}"
[Airport],9615,"{id: 989, iata: AVV, location: point({srid:4326, x:144.468994141, y:-38.0393981934}), runways: 1, altitude: 35, icao: YMAV, descr: Avalon Airport, longest: 10000, city: Melbourne}"
[Airport],9616,"{id: 990, iata: ABX, location: point({srid:4326, x:146.957992553711, y:-36.067798614502}), runways: 1, altitude: 539, icao: YMAY, descr: Albury Airport, longest: 6234, city: Albury}"
[Airport],9617,"{id: 991, iata: MIM, location: point({srid:4326, x:149.901000977, y:-36.9085998535}), runways: 1, altitude: 7, icao: YMER, descr: Merimbula Airport, longest: 5256, city: Merimbula}"
[Airport],9618,"{id: 992, iata: HBA, location: point({srid:4326, x:147.509994507, y:-42.836101532}), runways: 1, altitude: 13, icao: YMHB, descr: Hobart International Airport, longest: 7385, city: Hobart}"
[Airport],9619,"{id: 993, iata: MQL, location: point({srid:4326, x:142.085998535, y:-34.2291984558}), runways: 2, altitude: 167, icao: YMIA, descr: Mildura Airport, longest: 6004, city: Mildura}"
[Airport],9620,"{id: 994, iata: LST, location: point({srid:4326, x:147.214004517, y:-41.54529953}), runways: 3, altitude: 562, icao: YMLT, descr: Launceston Airport, longest: 6499, city: Launceston}"
[Airport],9621,"{id: 995, iata: MRZ, location: point({srid:4326, x:149.845001221, y:-29.4988994598}), runways: 2, altitude: 701, icao: YMOR, descr: Moree Airport, longest: 5292, city: Moree}"
[Airport],9622,"{id: 996, iata: MYA, location: point({srid:4326, x:150.143997192, y:-35.8978004456}), runways: 2, altitude: 14, icao: YMRY, descr: Moruya Airport, longest: 4997, city: Moruya}"
[Airport],9623,"{id: 997, iata: NRA, location: point({srid:4326, x:146.511993408, y:-34.7022018433}), runways: 2, altitude: 474, icao: YNAR, descr: Narrandera Airport, longest: 5302, city: Narrandera}"
[Airport],9624,"{id: 998, iata: OAG, location: point({srid:4326, x:149.132995605, y:-33.3816986084}), runways: 2, altitude: 3115, icao: YORG, descr: Orange Airport, longest: 5499, city: Orange}"
[Airport],9625,"{id: 999, iata: KTA, location: point({srid:4326, x:116.773002625, y:-20.7122001648}), runways: 1, altitude: 29, icao: YPKA, descr: Karratha Airport, longest: 6070, city: Karratha}"
[Airport],9626,"{id: 1000, iata: PKE, location: point({srid:4326, x:148.238998413, y:-33.131401062}), runways: 2, altitude: 1069, icao: YPKS, descr: Parkes Airport, longest: 5525, city: Parkes}"
[Airport],9627,"{id: 1001, iata: PQQ, location: point({srid:4326, x:152.863006592, y:-31.4358005524}), runways: 2, altitude: 12, icao: YPMQ, descr: Port Macquarie Airport, longest: 5203, city: Port Macquarie}"
[Airport],9628,"{id: 1002, iata: CFS, location: point({srid:4326, x:153.115997314, y:-30.3206005096}), runways: 2, altitude: 18, icao: YCFS, descr: Coffs Harbour Airport, longest: 6824, city: Coffs Harbour}"
[Airport],9629,"{id: 1003, iata: DBO, location: point({srid:4326, x:148.574996948, y:-32.2167015076}), runways: 2, altitude: 935, icao: YSDU, descr: Dubbo City Regional Airport, longest: 5604, city: Dubbo}"
[Airport],9630,"{id: 1004, iata: NLK, location: point({srid:4326, x:167.938995361328, y:-29.0415992736816}), runways: 2, altitude: 371, icao: YSNF, descr: Norfolk Island International Airport, longest: 6398, city: Burnt Pine}"
[Airport],9631,"{id: 1005, iata: TMW, location: point({srid:4326, x:150.847000122, y:-31.0839004517}), runways: 4, altitude: 1334, icao: YSTW, descr: Tamworth Airport, longest: 7218, city: Tamworth}"
[Airport],9632,"{id: 1006, iata: WGA, location: point({srid:4326, x:147.466003418, y:-35.1652984619}), runways: 2, altitude: 724, icao: YSWG, descr: Wagga Wagga City Airport, longest: 5801, city: Wagga Wagga}"
[Airport],9633,"{id: 1007, iata: TRO, location: point({srid:4326, x:152.514007568, y:-31.8885993958}), runways: 2, altitude: 38, icao: YTRE, descr: Taree Airport, longest: 4934, city: Taree}"
[Airport],9634,"{id: 1008, iata: TWB, location: point({srid:4326, x:151.916000366211, y:-27.5428009033203}), runways: 2, altitude: 2086, icao: YTWB, descr: Toowoomba Airport, longest: 3678, city: Toowoomba}"
[Airport],9635,"{id: 1009, iata: NTL, location: point({srid:4326, x:151.833999633789, y:-32.7949981689453}), runways: 1, altitude: 31, icao: YWLM, descr: Newcastle Airport, longest: 7999, city: Williamtown}"
[Airport],9636,"{id: 1010, iata: DPO, location: point({srid:4326, x:146.429992676, y:-41.1697006226}), runways: 2, altitude: 33, icao: YDPO, descr: Devonport Airport, longest: 6030, city: Devonport}"
[Airport],9637,"{id: 1011, iata: KNS, location: point({srid:4326, x:143.878005981445, y:-39.877498626709}), runways: 3, altitude: 132, icao: YKII, descr: King Island Airport, longest: 5198, city: Currie}"
[Airport],9638,"{id: 1012, iata: MGB, location: point({srid:4326, x:140.785003662109, y:-37.7456016540527}), runways: 3, altitude: 212, icao: YMTG, descr: Mount Gambier Airport, longest: 5000, city: Mount Gambier}"
[Airport],9639,"{id: 1013, iata: KGI, location: point({srid:4326, x:121.461997986, y:-30.7894001007}), runways: 2, altitude: 1203, icao: YPKG, descr: Kalgoorlie Boulder Airport, longest: 6562, city: Kalgoorlie}"
[Airport],9640,"{id: 1014, iata: PHE, location: point({srid:4326, x:118.625999451, y:-20.3777999878}), runways: 2, altitude: 33, icao: YPPD, descr: Port Hedland International Airport, longest: 8202, city: Port Hedland}"
[Airport],9641,"{id: 1015, iata: BWT, location: point({srid:4326, x:145.731002807617, y:-40.9989013671875}), runways: 2, altitude: 62, icao: YWYY, descr: Wynyard Airport, longest: 5413, city: Burnie}"
[Airport],9642,"{id: 1016, iata: TUO, location: point({srid:4326, x:176.083999633789, y:-38.7397003173828}), runways: 2, altitude: 1335, icao: NZAP, descr: Taupo Airport, longest: 4547, city: Taupo}"
[Airport],9643,"{id: 1017, iata: DUD, location: point({srid:4326, x:170.197998046875, y:-45.9281005859375}), runways: 1, altitude: 4, icao: NZDN, descr: Dunedin Airport, longest: 6234, city: Dunedin}"
[Airport],9644,"{id: 1018, iata: GIS, location: point({srid:4326, x:177.977996826172, y:-38.6632995605469}), runways: 5, altitude: 15, icao: NZGS, descr: Gisborne Airport, longest: 4298, city: Gisborne}"
[Airport],9645,"{id: 1019, iata: HLZ, location: point({srid:4326, x:175.332000732, y:-37.8666992188}), runways: 5, altitude: 172, icao: NZHN, descr: Hamilton International Airport, longest: 6430, city: Hamilton}"
[Airport],9646,"{id: 1020, iata: KKE, location: point({srid:4326, x:173.912002563477, y:-35.2627983093262}), runways: 4, altitude: 492, icao: NZKK, descr: Kerikeri Airport, longest: 3904, city: Kerikeri}"
[Airport],9647,"{id: 1021, iata: KAT, location: point({srid:4326, x:173.285003662109, y:-35.0699996948242}), runways: 2, altitude: 270, icao: NZKT, descr: Kaitaia Airport, longest: 4600, city: Kaitaia}"
[Airport],9648,"{id: 1022, iata: NPL, location: point({srid:4326, x:174.179000854492, y:-39.0085983276367}), runways: 3, altitude: 97, icao: NZNP, descr: New Plymouth Airport, longest: 4298, city: New Plymouth}"
[Airport],9649,"{id: 1023, iata: NPE, location: point({srid:4326, x:176.869995117188, y:-39.4658012390137}), runways: 5, altitude: 6, icao: NZNR, descr: Napier Airport, longest: 4298, city: Napier}"
[Airport],9650,"{id: 1024, iata: NSN, location: point({srid:4326, x:173.220993041992, y:-41.2983016967773}), runways: 5, altitude: 17, icao: NZNS, descr: Nelson Airport, longest: 4420, city: Nelson}"
[Airport],9651,"{id: 1025, iata: PMR, location: point({srid:4326, x:175.617004394531, y:-40.3205986022949}), runways: 3, altitude: 151, icao: NZPM, descr: Palmerston North Airport, longest: 6240, city: Palmerston North}"
[Airport],9652,"{id: 1026, iata: PPQ, location: point({srid:4326, x:174.988998413086, y:-40.9047012329102}), runways: 5, altitude: 22, icao: NZPP, descr: Paraparaumu Airport, longest: 4429, city: Paraparaumu}"
[Airport],9653,"{id: 1027, iata: ROT, location: point({srid:4326, x:176.317001342773, y:-38.1091995239258}), runways: 3, altitude: 935, icao: NZRO, descr: Rotorua Regional Airport, longest: 5321, city: Rotorua}"
[Airport],9654,"{id: 1028, iata: TRG, location: point({srid:4326, x:176.195999145508, y:-37.6719017028809}), runways: 5, altitude: 13, icao: NZTG, descr: Tauranga Airport, longest: 5988, city: Tauranga}"
[Airport],9655,"{id: 1029, iata: BHE, location: point({srid:4326, x:173.869995117188, y:-41.5182991027832}), runways: 3, altitude: 109, icao: NZWB, descr: Woodbourne Airport, longest: 4675, city: Blenheim}"
[Airport],9656,"{id: 1030, iata: WHK, location: point({srid:4326, x:176.914001464844, y:-37.9206008911133}), runways: 3, altitude: 20, icao: NZWK, descr: Whakatane Airport, longest: 4200, city: Whakatane}"
[Airport],9657,"{id: 1031, iata: WRE, location: point({srid:4326, x:174.365005493164, y:-35.7682991027832}), runways: 2, altitude: 133, icao: NZWR, descr: Whangarei Airport, longest: 3599, city: Whangarei}"
[Airport],9658,"{id: 1032, iata: WAG, location: point({srid:4326, x:175.024993896484, y:-39.9622001647949}), runways: 1, altitude: 27, icao: NZWU, descr: Wanganui Airport, longest: 4521, city: Wanganui}"
[Airport],9659,"{id: 1033, iata: HLD, location: point({srid:4326, x:119.824996948, y:49.2050018311}), runways: 1, altitude: 2169, icao: ZBLA, descr: Dongshan Airport, longest: 8530, city: Hailar}"
[Airport],9660,"{id: 1034, iata: TAE, location: point({srid:4326, x:128.658996582, y:35.8941001892}), runways: 2, altitude: 116, icao: RKTN, descr: Daegu Airport, longest: 9039, city: Daegu}"
[Airport],9661,"{id: 1035, iata: YKS, location: point({srid:4326, x:129.77099609375, y:62.0932998657227}), runways: 2, altitude: 325, icao: UEEE, descr: Yakutsk Airport, longest: 11155, city: Yakutsk}"
[Airport],9662,"{id: 1036, iata: MWX, location: point({srid:4326, x:126.382814, y:34.991406}), runways: 1, altitude: 51, icao: RKJB, descr: Muan International Airport, longest: 9186, city: Gwangju}"
[Airport],9663,"{id: 1037, iata: CJJ, location: point({srid:4326, x:127.499000549, y:36.7165985107}), runways: 2, altitude: 191, icao: RKTU, descr: Cheongju International Airport, longest: 9000, city: Cheongju}"
[Airport],9664,"{id: 1038, iata: IKT, location: point({srid:4326, x:104.388999938965, y:52.2680015563965}), runways: 1, altitude: 1675, icao: UIII, descr: Irkutsk Airport, longest: 10384, city: Irkutsk}"
[Airport],9665,"{id: 1039, iata: UUD, location: point({srid:4326, x:107.438003540039, y:51.8078002929688}), runways: 3, altitude: 1690, icao: UIUU, descr: Ulan-Ude Airport (Mukhino), longest: 9780, city: Ulan Ude}"
[Airport],9666,"{id: 1040, iata: KJA, location: point({srid:4326, x:92.4933013916016, y:56.1729011535645}), runways: 1, altitude: 942, icao: UNKL, descr: Yemelyanovo Airport, longest: 12150, city: Krasnoyarsk}"
[Airport],9667,"{id: 1041, iata: FNJ, location: point({srid:4326, x:125.669998168945, y:39.2240982055664}), runways: 2, altitude: 117, icao: ZKPY, descr: Sunan International Airport, longest: 12475, city: Pyongyang}"
[Airport],9668,"{id: 1042, iata: LHW, location: point({srid:4326, x:103.620002747, y:36.5152015686}), runways: 1, altitude: 6388, icao: ZLLL, descr: Lanzhou Zhongchuan Airport, longest: 11811, city: Lanzhou}"
[Airport],9669,"{id: 1043, iata: LXA, location: point({srid:4326, x:90.9119033813, y:29.2978000641}), runways: 2, altitude: 11713, icao: ZULS, descr: Lhasa Gonggar Airport, longest: 13123, city: Lhasa}"
[Airport],9670,"{id: 1044, iata: HRB, location: point({srid:4326, x:126.25, y:45.6234016418457}), runways: 1, altitude: 457, icao: ZYHB, descr: Taiping Airport, longest: 10500, city: Harbin}"
[Airport],9671,"{id: 1045, iata: JMU, location: point({srid:4326, x:130.464996338, y:46.8433990479}), runways: 1, altitude: 262, icao: ZYJM, descr: Jiamusi Airport, longest: 7218, city: Jiamusi}"
[Airport],9672,"{id: 1046, iata: MDG, location: point({srid:4326, x:129.569000244, y:44.5241012573}), runways: 1, altitude: 883, icao: ZYMD, descr: Mudanjiang Hailang International Airport, longest: 8530, city: Mudanjiang}"
[Airport],9673,"{id: 1047, iata: NDG, location: point({srid:4326, x:123.917999267578, y:47.2396011352539}), runways: 1, altitude: 477, icao: ZYQQ, descr: Qiqihar Sanjiazi Airport, longest: 8530, city: Qiqihar}"
[Airport],9674,"{id: 1048, iata: YNJ, location: point({srid:4326, x:129.451004028, y:42.8828010559}), runways: 1, altitude: 624, icao: ZYYJ, descr: Yanji Chaoyangchuan Airport, longest: 8530, city: Yanji}"
[Airport],9675,"{id: 1049, iata: JGS, location: point({srid:4326, x:114.736999512, y:26.8568992615}), runways: 1, altitude: 281, icao: ZSJA, descr: Jinggangshan Airport, longest: 10499, city: Ji'an}"
[Airport],9676,"{id: 1050, iata: TLC, location: point({srid:4326, x:-99.5660018921, y:19.3370990753}), runways: 1, altitude: 8466, icao: MMTO, descr: Licenciado Adolfo Lopez Mateos International Airport, longest: 13780, city: Toluca}"
[Airport],9677,"{id: 1051, iata: LBE, location: point({srid:4326, x:-79.40480042, y:40.27590179}), runways: 2, altitude: 1199, icao: KLBE, descr: Arnold Palmer Regional Airport, longest: 7001, city: Latrobe}"
[Airport],9678,"{id: 1052, iata: ORH, location: point({srid:4326, x:-71.8757019042969, y:42.2672996520996}), runways: 2, altitude: 1009, icao: KORH, descr: Worcester Regional Airport, longest: 7000, city: Worcester}"
[Airport],9679,"{id: 1053, iata: PBG, location: point({srid:4326, x:-73.4681015014648, y:44.6509017944336}), runways: 1, altitude: 234, icao: KPBG, descr: Plattsburgh International Airport, longest: 11758, city: Plattsburgh}"
[Airport],9680,"{id: 1054, iata: TCB, location: point({srid:4326, x:-77.3912963867, y:26.745300293}), runways: 1, altitude: 8, icao: MYAT, descr: Treasure Cay Airport, longest: 7001, city: Treasure Cay}"
[Airport],9681,"{id: 1055, iata: GHB, location: point({srid:4326, x:-76.3310012817, y:25.2847003937}), runways: 1, altitude: 26, icao: MYEM, descr: Governor's Harbour Airport, longest: 8024, city: Governor's Harbour}"
[Airport],9682,"{id: 1056, iata: ZSA, location: point({srid:4326, x:-74.5240020751953, y:24.0632991790771}), runways: 1, altitude: 24, icao: MYSM, descr: San Salvador Airport, longest: 8000, city: San Salvador}"
[Airport],9683,"{id: 1057, iata: AXM, location: point({srid:4326, x:-75.7664, y:4.45278}), runways: 1, altitude: 3990, icao: SKAR, descr: El Eden Airport, longest: 7045, city: Armenia}"
[Airport],9684,"{id: 1058, iata: YQM, location: point({srid:4326, x:-64.678596496582, y:46.1122016906738}), runways: 2, altitude: 232, icao: CYQM, descr: Greater Moncton International Airport, longest: 10001, city: Moncton}"
[Airport],9685,"{id: 1059, iata: YTZ, location: point({srid:4326, x:-79.3962020874, y:43.6274986267}), runways: 3, altitude: 252, icao: CYTZ, descr: Billy Bishop Toronto City Centre Airport, longest: 3988, city: Toronto}"
[Airport],9686,"{id: 1060, iata: AOO, location: point({srid:4326, x:-78.31999969, y:40.29639816}), runways: 2, altitude: 1503, icao: KAOO, descr: Altoona Blair County Airport, longest: 5466, city: Altoona}"
[Airport],9687,"{id: 1061, iata: BGM, location: point({srid:4326, x:-75.97979736, y:42.20869827}), runways: 2, altitude: 1636, icao: KBGM, descr: Greater Binghamton/Edwin A Link field, longest: 7100, city: Binghamton}"
[Airport],9688,"{id: 1062, iata: BKW, location: point({srid:4326, x:-81.1241989136, y:37.7873001099}), runways: 2, altitude: 2504, icao: KBKW, descr: Raleigh County Memorial Airport, longest: 6750, city: Beckley}"
[Airport],9689,"{id: 1063, iata: HGR, location: point({srid:4326, x:-77.72949982, y:39.707901}), runways: 2, altitude: 703, icao: KHGR, descr: Hagerstown Regional Richard A Henson Field, longest: 5461, city: Hagerstown}"
[Airport],9690,"{id: 1064, iata: JST, location: point({srid:4326, x:-78.8339004516602, y:40.3161010742188}), runways: 3, altitude: 2284, icao: KJST, descr: John Murtha Johnstown Cambria County Airport, longest: 7003, city: Johnstown}"
[Airport],9691,"{id: 1065, iata: LNS, location: point({srid:4326, x:-76.2960968017578, y:40.1217002868652}), runways: 2, altitude: 403, icao: KLNS, descr: Lancaster Airport, longest: 6934, city: Lancaster}"
[Airport],9692,"{id: 1066, iata: MGW, location: point({srid:4326, x:-79.91629791, y:39.64289856}), runways: 2, altitude: 1248, icao: KMGW, descr: Morgantown Municipal Walter L. Bill Hart Field, longest: 5199, city: Morgantown}"
